"RecordedDate","ResponseId","id","university","major_1","major_2","course","mathstudy_1","mathstudy_2","stars_1","stars_2","stars_3","stars_4","stars_5","stars_6","stars_7","stars_8","stars_9","stars_10","stars_11","stars_12","stars_13","stars_14","stars_15","stars_16","stars_17","stars_18","stars_19","stars_20","stars_21","stars_22","stars_23","rmars_1","rmars_2","rmars_3","rmars_4","rmars_5","rmars_6","rmars_7","rmars_8","rmars_9","rmars_10","rmars_11","rmars_12","rmars_13","rmars_14","rmars_15","rmars_16","rmars_17","rmars_18","rmars_19","rmars_20","sticsa_1","sticsa_2","sticsa_3","sticsa_4","sticsa_5","sticsa_6","sticsa_7","sticsa_8","sticsa_9","sticsa_10","sticsa_11","sticsa_12","sticsa_13","sticsa_14","sticsa_15","sticsa_16","sticsa_17","sticsa_18","sticsa_19","sticsa_20","sticsa_21","rtas_1","rtas_2","rtas_3","rtas_4","rtas_5","rtas_6","rtas_7","rtas_8","rtas_9","rtas_10","rtas_11","rtas_12","rtas_13","rtas_14","rtas_15","rtas_16","rtas_17","rtas_18","rtas_19","rtas_20","rtas_21","rtas_22","rtas_23","rtas_24","rtas_25","bfne_1","bfne_2","bfne_3","bfne_4","bfne_5","bfne_6","bfne_7","bfne_8","lsas_1","lsas_2","lsas_3","lsas_4","lsas_5","lsas_6","lsas_7","lsas_8","lsas_9","lsas_10","lsas_11","lsas_12","lsas_13","lsas_14","lsas_15","lsas_16","lsas_17","lsas_18","lsas_19","lsas_20","lsas_21","lsas_22","lsas_23","lsas_24","cas_1","cas_2","cas_3","cas_4","cas_5","cas_6","cas_7","cas_8","cas_9","cas_10","cas_11","cas_12","cas_13","cas_14","cas_15","cas_16","ius_1","ius_2","ius_3","ius_4","ius_5","ius_6","ius_7","ius_8","ius_9","ius_10","ius_11","ius_12","ngse_1","ngse_2","ngse_3","ngse_4","ngse_5","ngse_6","ngse_7","ngse_8","patms_1","patms_2","patms_3","patms_4","patms_5","patms_6","patms_7","crt_1","crt_2","crt_3","god_belief","crt_check_1","crt_check_2","math_level_1","math_level_2","math_result_1","math_result_2","math_result_3","math_time_1","math_time_2","math_time_3","stat_now","stat_prev_1","stat_prev_2","stat_prev_3","stat_prev_4","stat_prev_5","stat_result_1","stat_result_2","stat_result_3","stat_result_4","stat_result_5","uni_year","age","gender_1","gender_2","spld_1","spld_2","grade","source","semester"
"2021/09/08 13:27:15","R_3pfYTLA91wF2v1k","ZA01Ó","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,5,2,3,4,2,2,3,5,2,5,2,3,4,2,4,3,1,3,4,3,2,5,3,5,3,3,3,3,3,3,5,4,1,4,2,4,3,3,4,3,2,5,3,2,3,2,2,2,2,3,3,4,3,2,1,3,2,3,2,4,1,1,2,3,1,1,2,3,2,4,3,4,3,2,2,1,3,1,2,2,3,2,2,2,2,3,2,1,3,2,1,4,3,4,2,2,4,1,1,1,2,3,3,2,2,3,3,2,2,2,1,2,3,3,2,2,3,3,2,4,1,2,2,2,2,2,2,1,1,2,3,1,2,3,3,2,3,3,4,2,1,1,2,2,2,1,1,3,3,3,2,3,3,4,4,3,4,4,3,2,2,3,3,2,4,10,39,68,2,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/08 13:44:16","R_2P0BvHx6wgmXsMH","CS86R","University of Pécs","Psychology / Behavior analyst",NA,"Library informatics and statistics 1. (PTE)","Yes (please specify the name of the course(s)/module(s))","Pszichometria",3,3,4,3,3,2,5,4,1,4,2,1,3,3,2,3,1,1,3,4,1,3,3,3,3,3,4,2,2,4,5,3,1,3,3,2,2,1,3,3,1,2,3,2,2,1,4,2,1,1,1,2,3,2,2,1,1,1,3,2,1,1,3,1,1,2,1,4,4,4,3,1,2,1,3,3,4,3,1,3,1,4,1,2,4,1,3,1,4,4,2,2,5,3,3,4,2,1,2,1,1,2,1,1,1,1,4,2,1,1,2,3,3,3,1,1,4,3,1,1,2,1,3,2,2,2,2,2,1,1,1,1,1,3,1,1,1,2,3,2,1,3,1,3,3,2,1,3,2,4,3,4,4,4,4,3,4,5,1,2,1,1,4,2,4,50,20,70,2,"No","GCSE",NA,"4",NA,NA,"26",NA,NA,"No","Könyvtárinformatika és statisztika I.","Statisztika II.","Pszichometria",NA,NA,4,5,5,NA,NA,"3rd Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/08 14:32:59","R_12zo3p4Xjm8ldTv","ÁD56Y","University of Pécs","Psychology / Behavior analyst",NA,"Statistics II. (PTE)","No",NA,5,4,5,5,5,4,5,5,1,5,4,2,5,5,5,5,1,2,4,4,4,3,4,5,3,4,5,2,4,5,5,5,1,4,4,5,4,2,5,4,2,2,3,1,3,1,4,1,1,1,1,4,4,2,3,3,3,1,3,4,1,3,1,2,1,4,4,4,4,4,1,2,1,2,4,4,4,2,1,1,3,4,4,1,4,1,2,4,4,5,5,2,5,3,4,4,5,4,3,3,1,4,4,3,4,2,4,3,4,2,4,4,4,4,4,2,4,4,3,4,4,2,2,2,2,3,3,2,2,2,3,2,4,4,4,1,4,5,5,3,4,4,5,5,5,4,4,5,4,4,2,5,5,4,4,4,4,1,2,2,1,4,1,2,8,50,39,75,3,"No","GCSE",NA,"5",NA,NA,"84",NA,NA,"No","statisztika1","Matematika gyakorlat (ELTE)",NA,NA,NA,5,4,NA,NA,NA,"2nd Year",25,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/08 15:32:44","R_3nAWbAa3tTdGP2I","ST28U","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,4,4,4,2,2,3,5,2,5,3,4,4,2,5,4,4,4,4,2,4,3,2,4,3,4,4,2,2,3,5,5,2,4,2,5,4,4,4,4,5,3,2,2,3,1,3,2,2,2,2,2,3,2,3,2,1,3,3,3,1,3,3,3,1,4,3,3,3,3,3,3,1,2,3,4,4,3,3,2,3,2,3,2,3,1,3,3,2,4,4,4,4,4,4,4,4,1,3,1,1,2,4,2,2,2,3,2,3,1,2,3,4,2,2,2,4,3,1,2,2,3,4,3,2,3,4,3,3,2,3,2,2,3,2,2,2,2,5,4,4,3,4,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,3,3,2,3,3,3,8,50,20,20,3,"No","GCSE",NA,"3",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,3,"Sample 2","21-22-1"
"2021/09/08 15:36:32","R_1F2s8cLygSzcinI","RD99E","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,2,2,2,4,3,3,5,1,4,3,4,5,4,4,2,2,3,3,4,2,4,3,5,3,4,4,4,3,4,5,5,3,5,4,3,4,4,2,4,4,5,2,3,3,2,3,2,2,3,1,4,4,4,2,4,1,4,3,3,4,4,1,2,4,2,3,4,3,4,4,2,1,2,3,4,4,3,1,2,4,1,3,2,3,4,3,1,4,3,3,4,4,4,4,4,3,1,3,2,2,3,3,2,3,2,3,2,3,1,4,3,3,3,4,2,3,2,2,4,2,1,2,1,1,2,4,1,2,4,4,4,4,5,4,4,2,3,3,3,2,2,2,4,3,4,2,1,1,3,2,4,4,3,4,2,3,5,1,2,3,3,4,3,4,50,39,65,2,"No","GCSE",NA,"4",NA,NA,"38",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",22,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/08 15:49:01","R_1q2lXbLbfIOGy7i","ST75E","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,1,4,3,2,2,2,4,1,4,2,4,2,1,4,4,1,2,4,2,2,2,4,2,1,4,2,2,1,2,4,4,1,2,2,4,4,2,3,1,2,2,4,3,2,3,3,1,2,1,2,2,3,2,4,2,1,1,2,3,1,3,3,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,3,1,1,2,1,2,1,2,5,2,4,4,4,4,5,4,1,2,1,2,2,4,2,2,1,2,2,4,1,2,3,3,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,4,2,2,3,3,4,3,4,4,4,4,4,4,4,2,2,2,2,3,2,4,10,39,50,3,"No","A Level",NA,"89","66",NA,"27","11",NA,"No","Budapest Corvinus Egyetem statisztika 1","Budapest Corvinus Egyetem statisztika 2",NA,NA,NA,3,2,NA,NA,NA,"1st Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/08 16:49:33","R_2v0zgH86LYRILuf","ST08L","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,1,4,3,2,1,4,5,1,5,2,2,3,3,5,4,1,1,3,1,3,5,2,4,1,4,3,3,1,4,5,5,1,3,3,5,3,1,3,1,3,5,3,2,2,3,2,2,1,2,2,2,3,2,3,2,2,1,3,3,2,2,3,3,2,3,3,3,3,4,2,2,2,2,3,4,3,3,1,2,1,2,2,2,1,1,2,1,3,5,2,4,4,4,4,5,5,1,2,1,2,2,4,3,2,2,4,2,3,1,1,4,2,3,1,1,3,3,2,3,1,2,3,3,1,3,2,2,2,2,1,2,2,3,1,2,2,3,4,2,3,3,2,3,4,2,3,3,3,3,2,4,3,3,3,3,4,4,2,3,2,2,3,3,4,10,39,2,3,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"Prefer not to answer",NA,3,"Sample 2","21-22-1"
"2021/09/08 17:30:25","R_pS2vzg9zCrH8AZb","ST78A","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,3,2,3,3,3,3,4,2,4,3,2,3,3,4,2,2,3,2,3,2,3,2,2,3,2,2,3,3,3,3,3,2,3,3,3,2,4,3,3,2,3,2,2,1,3,2,3,1,2,1,2,4,3,2,1,2,1,3,4,2,3,3,3,2,2,2,2,2,2,3,2,3,1,3,3,3,1,2,3,1,1,1,1,1,1,3,3,2,2,3,2,2,2,2,3,2,1,2,1,2,3,4,2,2,2,3,2,3,2,2,2,3,2,3,2,4,3,3,2,3,3,2,2,2,3,4,2,2,3,2,2,3,3,2,3,2,2,3,3,2,3,2,3,2,2,3,2,2,3,3,4,4,4,4,4,4,4,4,2,3,2,3,3,4,10,39,10,3,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Non-binary",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/08 18:26:39","R_sMTxnkEJiITTqEx","ZA63O","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,2,4,3,2,2,4,4,2,4,2,3,4,3,4,3,3,4,3,3,2,2,3,2,2,4,3,3,2,2,3,3,1,4,2,3,4,4,3,3,1,2,3,3,3,3,3,4,2,2,2,2,3,3,2,3,4,1,4,3,3,3,3,1,1,1,2,2,2,3,1,3,3,3,2,2,2,2,1,1,3,3,3,2,3,1,1,3,2,5,2,4,5,5,5,5,5,2,3,2,3,3,3,4,3,3,3,3,2,2,4,2,2,2,1,3,3,4,3,3,3,2,2,1,1,1,3,2,2,1,1,2,3,1,1,1,1,3,5,4,4,3,5,4,4,4,5,3,4,4,3,4,4,4,3,4,3,4,1,1,1,2,2,4,4,10,39,100,2,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/08 19:44:33","R_vZIeTiOlqTeJ2MN","LY06Á","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,2,3,3,4,3,3,5,2,4,3,4,4,4,5,3,4,4,4,3,3,4,3,4,3,3,3,3,3,4,5,4,2,4,3,5,4,3,4,3,3,4,4,3,3,3,4,3,4,2,3,3,4,2,4,3,3,3,3,3,2,3,3,2,3,2,3,4,4,4,2,2,2,3,3,4,4,4,2,3,3,4,2,3,3,2,2,3,4,5,3,4,4,4,4,4,4,2,3,2,2,3,2,2,3,3,4,3,3,2,3,2,3,3,2,2,2,3,3,3,2,1,1,2,1,4,3,2,2,2,3,2,3,3,2,2,3,3,4,3,3,4,2,4,4,3,3,4,4,4,3,4,4,4,4,3,3,4,2,3,3,2,3,2,12,10,39,40,3,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/08 19:49:17","R_2CmmHpuUdK8mkEF","ST95U","University of Pécs","Psychology / Behavior analyst",NA,"Multivariate statistics (PTE)","No",NA,2,2,5,2,1,1,2,3,1,3,2,1,3,1,3,5,1,1,5,1,2,3,5,2,1,5,3,1,2,3,3,3,1,2,5,5,5,1,5,1,2,3,5,3,2,2,2,3,4,3,2,3,3,4,2,4,2,2,4,3,1,3,4,4,2,2,4,3,4,4,1,3,1,1,3,4,3,4,1,1,3,4,4,4,2,3,3,4,4,2,3,2,3,2,3,4,5,3,3,3,2,4,2,3,4,4,4,2,2,1,4,4,4,3,2,2,4,4,3,2,3,4,4,4,4,3,4,3,4,1,1,1,3,4,1,1,1,5,5,4,3,5,4,5,5,4,4,3,4,1,2,2,1,3,3,2,1,3,3,2,2,3,2,4,8,10,39,10,3,"No","GCSE",NA,"4",NA,NA,"28",NA,NA,"No","Könyvtárinformatika és statisztikai alapismeretek I.","Könyvtárinformatika és statisztikai alapismeretek II.","Többváltozós statisztika eljárások","Pszichometria",NA,5,5,4,5,NA,"3rd Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/08 21:06:01","R_6ms6lVzmyqyMFNf","CS45Ü","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,3,2,5,5,5,5,5,5,5,5,5,3,1,1,1,5,1,4,10,39,0,3,"No","GCSE",NA,"5",NA,NA,"252",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",40,"Female",NA,"I do not have a Specific Learning Disability",NA,3,"Sample 2","21-22-1"
"2021/09/08 21:06:24","R_CagwTn8CugTGn61","ST61Á","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,1,2,2,1,1,3,4,3,2,1,1,2,3,4,2,1,1,2,2,1,4,3,3,1,1,2,4,3,3,4,4,1,4,4,5,1,2,2,3,1,4,3,1,1,2,1,1,1,1,1,2,3,1,1,2,1,1,2,2,1,1,1,3,1,1,1,2,2,3,1,1,3,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,3,1,2,1,2,2,2,3,1,1,1,1,2,3,3,1,2,2,3,2,2,1,1,2,3,3,3,2,2,3,4,4,3,2,1,1,2,3,3,2,2,2,1,2,1,2,1,1,2,2,3,3,4,1,1,3,4,2,2,2,2,5,4,4,5,5,5,5,5,4,1,1,1,2,4,3,8,2,39,100,3,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/08 23:32:15","R_2qxvJQaqIkSFLdg","ZA66L","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,1,1,2,1,1,3,2,2,2,1,1,1,2,2,1,3,3,1,2,2,3,1,3,1,1,2,1,1,2,2,2,1,1,2,3,1,3,1,4,2,3,1,3,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,4,3,1,1,1,1,1,2,1,1,2,1,2,1,3,1,1,2,2,1,2,2,3,1,1,1,1,2,1,1,2,3,3,4,2,1,2,2,4,2,2,1,2,3,1,2,1,1,1,3,2,1,3,1,4,3,4,4,4,4,4,4,5,2,3,1,2,3,3,4,10,39,35,3,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Male",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/09 00:35:49","R_9BsyzS93QCgy1YR","ST46I","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,1,1,3,1,1,2,3,1,3,1,3,2,2,3,1,1,2,1,1,2,2,1,3,1,1,2,1,1,1,5,3,1,2,1,2,1,3,2,1,1,2,1,3,3,4,2,4,2,3,3,3,4,3,1,3,2,2,2,4,2,4,3,4,2,2,2,4,3,4,2,1,1,4,2,4,4,2,2,1,3,2,3,3,3,2,2,2,3,2,2,3,4,3,3,3,4,3,1,3,1,3,4,1,3,2,3,1,1,1,3,2,2,2,2,2,3,2,2,1,4,1,2,1,1,2,2,1,2,2,2,2,2,3,2,2,2,3,4,4,3,4,3,3,1,3,3,4,4,4,4,3,4,4,4,4,4,4,1,1,1,1,5,2,4,50,39,27,3,"No","GCSE",NA,"5",NA,NA,"15",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"Other (please specify)","koncentráció zavar",1,"Sample 2","21-22-1"
"2021/09/09 08:36:16","R_3PFYDBzg7xozEVI","ST89O","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,2,5,4,3,1,4,5,2,5,3,3,4,3,5,4,2,4,4,2,3,4,2,4,2,5,4,3,2,4,5,5,1,3,3,5,4,3,5,3,5,4,2,3,1,4,3,2,2,1,3,3,2,3,4,3,1,3,4,4,3,2,2,2,2,3,4,4,4,4,2,2,2,2,3,4,4,4,2,2,3,4,3,3,1,3,2,3,3,5,2,3,4,3,4,5,4,1,2,1,1,2,3,2,3,3,3,2,1,1,2,2,3,3,1,2,3,3,3,2,1,2,3,2,2,2,3,1,2,4,3,3,3,2,3,2,2,2,2,2,1,4,3,2,2,1,2,1,2,3,2,4,2,4,4,3,3,4,2,3,3,3,4,3,4,10,39,75,2,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,3,"Sample 2","21-22-1"
"2021/09/09 08:55:22","R_4TQkF2qD6yOZPDX","ST41O","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,2,3,3,4,1,4,4,3,4,3,4,4,4,4,3,1,3,3,1,2,2,2,3,1,3,2,3,1,2,2,2,2,3,1,3,3,3,2,1,1,2,2,2,2,1,4,2,1,1,1,1,3,1,3,1,2,1,4,2,1,3,1,1,1,1,1,2,4,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,3,4,3,4,4,4,5,5,4,4,3,1,3,3,4,4,3,3,4,3,3,3,3,4,3,1,3,3,4,4,2,3,3,3,4,3,3,2,3,3,4,1,1,2,1,3,1,2,1,3,4,1,4,1,1,3,2,2,2,4,3,5,4,5,5,4,5,4,4,4,2,2,2,3,4,3,4,10,39,90,3,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/09 09:13:54","R_24FZdTxj3BzrBCk","ST46U","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,2,1,4,3,1,4,5,2,5,4,3,3,4,5,2,2,2,2,3,3,2,2,3,3,2,4,2,2,3,5,4,3,2,3,5,2,5,2,3,4,2,2,3,2,1,1,2,1,2,2,1,3,3,4,1,1,2,3,3,4,3,3,3,2,1,1,3,2,2,3,1,2,1,2,3,3,2,3,3,4,2,2,1,2,2,3,2,3,2,1,3,3,2,3,2,1,1,1,2,1,2,2,2,3,4,3,2,2,3,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,5,4,3,4,3,4,4,4,4,4,2,2,3,1,2,3,3,1,4,2,5,4,4,4,4,3,3,4,4,2,4,1,2,4,2,4,10,39,100,3,"No","GCSE",NA,"4",NA,NA,"3 hónap",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/09 09:23:38","R_86b6oQ0RWuA0Ihz","ST06I","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,3,2,2,2,2,3,5,1,4,3,2,3,3,4,2,1,1,4,2,2,3,2,3,2,2,3,2,1,2,3,2,1,2,2,3,2,1,4,2,1,3,2,1,1,1,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,3,1,1,1,1,2,3,3,3,1,1,3,3,1,1,1,1,2,2,2,2,2,2,1,3,3,3,4,1,2,1,1,3,3,2,3,1,2,2,3,1,2,3,3,1,2,2,3,2,1,1,1,2,3,3,2,2,3,2,3,3,2,2,1,1,2,2,2,2,2,3,2,1,3,3,3,2,1,4,2,4,3,4,4,3,4,2,3,3,2,2,2,2,4,1,4,10,39,60,2,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/09 11:02:20","R_1dAMcEJJbibcSNV","ÉT69O","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,1,4,3,3,1,2,3,1,2,1,2,3,1,3,3,2,3,3,1,1,2,3,5,1,4,3,2,2,5,4,4,1,3,2,4,4,2,4,2,3,3,4,2,3,2,3,3,4,3,4,2,3,3,2,2,4,2,2,3,2,4,3,1,2,2,2,3,2,3,2,3,2,1,2,2,3,2,2,3,1,3,1,1,2,2,3,2,3,3,3,3,4,3,4,5,4,2,3,2,2,2,3,3,4,3,1,2,2,1,2,2,3,2,2,1,3,4,2,2,3,2,2,2,1,1,1,1,1,2,2,3,3,2,3,2,2,3,4,4,2,3,4,4,4,3,4,3,2,3,1,4,2,4,4,3,2,3,2,2,1,1,2,4,4,10,39,55,3,"No","A Level",NA,NA,"5",NA,NA,"16",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Male",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/09 11:43:52","R_etXaWsCD3gCvXod","ST88É","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,3,2,3,2,2,4,4,3,4,3,4,3,2,4,2,2,2,2,3,2,3,1,2,3,2,4,3,2,3,4,4,2,3,2,4,2,2,2,3,1,4,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,3,2,3,1,2,1,3,3,2,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,3,2,1,1,3,2,2,2,1,4,3,4,5,3,3,3,2,2,3,2,2,2,2,2,4,2,3,1,2,2,1,1,1,2,2,2,2,4,4,5,4,4,4,3,4,5,2,2,1,2,5,2,8,10,39,60,2,"No","GCSE",NA,"5",NA,NA,"15",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/09 13:47:34","R_Zleq71SLpedizHX","EN87B","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","Yes (please specify the name of the course(s)/module(s))","Módszertan",2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,3,2,1,1,1,2,3,2,2,2,1,1,2,3,1,2,1,2,1,1,3,3,2,2,2,2,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,1,3,3,3,3,3,3,3,4,3,1,1,1,1,3,3,2,3,3,2,1,1,1,2,3,3,2,1,1,3,2,2,1,2,3,3,3,2,1,2,3,2,2,2,2,2,3,1,2,2,2,3,3,2,2,3,3,2,2,3,2,2,3,2,2,3,2,3,2,2,4,4,2,2,2,3,3,4,10,39,30,3,"No","A Level",NA,NA,"5",NA,NA,"168",NA,"No","Statisztika I.","Statisztika II.",NA,NA,NA,2,2,NA,NA,NA,"1st Year",35,"Male",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/09 16:33:54","R_1rIdj9lrAf2tIMw","AD65Á","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,2,3,2,2,1,3,3,1,3,4,3,4,3,3,3,3,5,4,2,4,2,4,3,2,3,4,4,1,5,4,4,1,4,3,2,5,5,5,1,5,2,4,2,3,2,2,2,3,1,3,4,1,4,1,3,3,3,2,2,1,1,2,4,1,1,1,2,1,2,1,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,5,1,4,3,3,5,5,4,2,2,1,1,4,3,2,3,3,3,1,2,1,3,1,2,1,1,2,2,2,4,3,3,2,2,3,2,5,4,2,2,3,1,2,3,3,3,1,4,1,4,1,2,1,3,5,1,1,1,1,1,3,2,3,4,4,4,4,4,5,1,3,1,3,2,4,8,10,39,99,2,"No","Other (e.g. international equivalent - please specify)","Nem volt kötelező matematika érettségim, de gimnáziumban min 4.5 max 4.66 volt az átlagom",NA,NA,"5",NA,NA,"4","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Male",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
